account_no,kwh,avg_temp,dayofweek,quarter,month,year,dayofyear,day,weekofyear,is_weekend,dayofyear_sin,dayofyear_cos,weekofyear_sin,weekofyear_cos,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,rolling_mean_30,temp_lag_1,temp_lag_2,temp_lag_3,temp_roll_mean_3,temp_roll_mean_7,temp_kwh_interaction,date
8024395000,0.77,19.85,1,4,12,2024,359,24,52,0,-0.103101697,0.99467082,6.43E-16,1,0.78,0.69,0.7,0.77,2.48,5.26,3.27,1.635714286,1.811,19.05,17.4,18.35,18.76666667,18.18571429,15.2845,24-12-2024
8024395000,0.77,19.6,2,4,12,2024,360,25,52,0,-0.085964799,0.996298175,6.43E-16,1,0.77,0.78,0.69,0.7,0.77,2.48,5.26,0.994285714,1.641,19.85,19.05,17.4,19.5,18.52857143,15.092,25-12-2024
8024395000,0.74,20.4,3,4,12,2024,361,26,52,0,-0.068802427,0.997630305,6.43E-16,1,0.77,0.77,0.78,0.69,0.7,0.77,2.48,0.745714286,1.334,19.6,19.85,19.05,19.95,18.98571429,15.096,26-12-2024
8024395000,0.79,21.95,4,4,12,2024,362,27,52,0,-0.051619667,0.998666816,6.43E-16,1,0.74,0.77,0.77,0.78,0.69,0.7,0.77,0.748571429,1.209333333,20.4,19.6,19.85,20.65,19.51428571,17.3405,27-12-2024
8024395000,0.75,18.5,5,4,12,2024,363,28,52,1,-0.034421612,0.999407401,6.43E-16,1,0.79,0.74,0.77,0.77,0.78,0.69,0.7,0.755714286,1.206666667,21.95,20.4,19.6,20.28333333,19.53571429,13.875,28-12-2024
8024395000,0.79,18.75,6,4,12,2024,364,29,52,1,-0.017213356,0.999851839,6.43E-16,1,0.75,0.79,0.74,0.77,0.77,0.78,0.69,0.77,1.205333333,18.5,21.95,20.4,19.73333333,19.72857143,14.8125,29-12-2024
8024395000,0.71,16.65,0,4,12,2024,365,30,1,0,6.43E-16,1,0.12053668,0.992708874,0.79,0.75,0.79,0.74,0.77,0.77,0.78,0.76,1.204333333,18.75,18.5,21.95,17.96666667,19.38571429,11.8215,30-12-2024
8024395000,1.83,15.15,1,4,12,2024,366,31,1,0,0.017213356,0.999851839,0.12053668,0.992708874,0.71,0.79,0.75,0.79,0.74,0.77,0.77,0.911428571,1.241,16.65,18.75,18.5,16.85,18.71428571,27.7245,31-12-2024
8024395000,0.66,13.65,2,1,1,2025,1,1,1,0,0.017213356,0.999851839,0.12053668,0.992708874,1.83,0.71,0.79,0.75,0.79,0.74,0.77,0.895714286,1.236,15.15,16.65,18.75,15.15,17.86428571,9.009,01-01-2025
8024395000,0.72,14.45,3,1,1,2025,2,2,1,0,0.034421612,0.999407401,0.12053668,0.992708874,0.66,1.83,0.71,0.79,0.75,0.79,0.74,0.892857143,1.235666667,13.65,15.15,16.65,14.41666667,17.01428571,10.404,02-01-2025
8024395000,0.71,14.95,4,1,1,2025,3,3,1,0,0.051619667,0.998666816,0.12053668,0.992708874,0.72,0.66,1.83,0.71,0.79,0.75,0.79,0.881428571,1.234333333,14.45,13.65,15.15,14.35,16.01428571,10.6145,03-01-2025
8024395000,0.62,14.25,5,1,1,2025,4,4,1,1,0.068802427,0.997630305,0.12053668,0.992708874,0.71,0.72,0.66,1.83,0.71,0.79,0.75,0.862857143,1.228666667,14.95,14.45,13.65,14.55,15.40714286,8.835,04-01-2025
8024395000,0.7,13.6,6,1,1,2025,5,5,1,1,0.085964799,0.996298175,0.12053668,0.992708874,0.62,0.71,0.72,0.66,1.83,0.71,0.79,0.85,1.223333333,14.25,14.95,14.45,14.26666667,14.67142857,9.52,05-01-2025
8024395000,0.7,16.5,0,1,1,2025,6,6,2,0,0.103101697,0.99467082,0.239315664,0.970941817,0.7,0.62,0.71,0.72,0.66,1.83,0.71,0.848571429,1.22,13.6,14.25,14.95,14.78333333,14.65,11.55,06-01-2025
8024395000,0.62,15.3,1,1,1,2025,7,7,2,0,0.120208045,0.992748722,0.239315664,0.970941817,0.7,0.7,0.62,0.71,0.72,0.66,1.83,0.675714286,1.212666667,16.5,13.6,14.25,15.13333333,14.67142857,9.486,07-01-2025
8024395000,0.7,14,2,1,1,2025,8,8,2,0,0.137278772,0.990532452,0.239315664,0.970941817,0.62,0.7,0.7,0.62,0.71,0.72,0.66,0.681428571,1.211,15.3,16.5,13.6,15.26666667,14.72142857,9.8,08-01-2025
8024395000,0.62,14.45,3,1,1,2025,9,9,2,0,0.154308821,0.988022666,0.239315664,0.970941817,0.7,0.62,0.7,0.7,0.62,0.71,0.72,0.667142857,1.203666667,14,15.3,16.5,14.58333333,14.72142857,8.959,09-01-2025
8024395000,0.71,14.4,4,1,1,2025,10,10,2,0,0.171293144,0.985220107,0.239315664,0.970941817,0.62,0.7,0.62,0.7,0.7,0.62,0.71,0.667142857,1.198333333,14.45,14,15.3,14.28333333,14.64285714,10.224,10-01-2025
8024395000,0.63,14.8,5,1,1,2025,11,11,2,1,0.18822671,0.982125606,0.239315664,0.970941817,0.71,0.62,0.7,0.62,0.7,0.7,0.62,0.668571429,1.191333333,14.4,14.45,14,14.55,14.72142857,9.324,11-01-2025
8024395000,0.75,16.05,6,1,1,2025,12,12,2,1,0.2051045,0.97874008,0.239315664,0.970941817,0.63,0.71,0.62,0.7,0.62,0.7,0.7,0.675714286,1.190666667,14.8,14.4,14.45,15.08333333,15.07142857,12.0375,12-01-2025
8024395000,0.73,15.5,0,1,1,2025,13,13,3,0,0.221921513,0.975064532,0.354604887,0.935016243,0.75,0.63,0.71,0.62,0.7,0.62,0.7,0.68,1.188666667,16.05,14.8,14.4,15.45,14.92857143,11.315,13-01-2025
8024395000,0.65,15.95,1,1,1,2025,14,14,3,0,0.238672766,0.971100052,0.354604887,0.935016243,0.73,0.75,0.63,0.71,0.62,0.7,0.62,0.684285714,1.185,15.5,16.05,14.8,15.83333333,15.02142857,10.3675,14-01-2025
8024395000,0.73,15.3,2,1,1,2025,15,15,3,0,0.255353295,0.966847814,0.354604887,0.935016243,0.65,0.73,0.75,0.63,0.71,0.62,0.7,0.688571429,1.045,15.95,15.5,16.05,15.58333333,15.20714286,11.169,15-01-2025
8024395000,0.72,15.2,3,1,1,2025,16,16,3,0,0.271958158,0.962309077,0.354604887,0.935016243,0.73,0.65,0.73,0.75,0.63,0.71,0.62,0.702857143,0.96,15.3,15.95,15.5,15.48333333,15.31428571,10.944,16-01-2025
8024395000,0.72,16.35,4,1,1,2025,17,17,3,0,0.288482433,0.957485188,0.354604887,0.935016243,0.72,0.73,0.65,0.73,0.75,0.63,0.71,0.704285714,0.808666667,15.2,15.3,15.95,15.61666667,15.59285714,11.772,17-01-2025
8024395000,0.67,15.8,5,1,1,2025,18,18,3,1,0.304921225,0.952377576,0.354604887,0.935016243,0.72,0.72,0.73,0.65,0.73,0.75,0.63,0.71,0.748333333,16.35,15.2,15.3,15.78333333,15.73571429,10.586,18-01-2025
8024395000,0.73,15.15,6,1,1,2025,19,19,3,1,0.321269662,0.946987753,0.354604887,0.935016243,0.67,0.72,0.72,0.73,0.65,0.73,0.75,0.707142857,0.747,15.8,16.35,15.2,15.76666667,15.60714286,11.0595,19-01-2025
8024395000,0.74,19,0,1,1,2025,20,20,4,0,0.3375229,0.941317318,0.464723172,0.885456026,0.73,0.67,0.72,0.72,0.73,0.65,0.73,0.708571429,0.748333333,15.15,15.8,16.35,16.65,16.10714286,14.06,20-01-2025
8024395000,0.69,19.45,1,1,1,2025,21,21,4,0,0.353676122,0.935367949,0.464723172,0.885456026,0.74,0.73,0.67,0.72,0.72,0.73,0.65,0.714285714,0.748333333,19,15.15,15.8,17.86666667,16.60714286,13.4205,21-01-2025
8024395000,0.71,19.15,2,1,1,2025,22,22,4,0,0.369724543,0.929141411,0.464723172,0.885456026,0.69,0.74,0.73,0.67,0.72,0.72,0.73,0.711428571,0.746,19.45,19,15.15,19.2,17.15714286,13.5965,22-01-2025
8024395000,0.78,19.2,3,1,1,2025,23,23,4,0,0.385663406,0.922639549,0.464723172,0.885456026,0.71,0.69,0.74,0.73,0.67,0.72,0.72,0.72,0.746333333,19.15,19.45,19,19.26666667,17.72857143,14.976,23-01-2025
8024395000,0.74,19.1,4,1,1,2025,24,24,4,0,0.401487989,0.915864288,0.464723172,0.885456026,0.78,0.71,0.69,0.74,0.73,0.67,0.72,0.722857143,0.745333333,19.2,19.15,19.45,19.15,18.12142857,14.134,24-01-2025
8024395000,0.78,17.15,5,1,1,2025,25,25,4,1,0.417193603,0.908817637,0.464723172,0.885456026,0.74,0.78,0.71,0.69,0.74,0.73,0.67,0.738571429,0.746666667,19.1,19.2,19.15,18.48333333,18.31428571,13.377,25-01-2025
8024395000,0.82,16.45,6,1,1,2025,26,26,4,1,0.432775593,0.901501684,0.464723172,0.885456026,0.78,0.74,0.78,0.71,0.69,0.74,0.73,0.751428571,0.747666667,17.15,19.1,19.2,17.56666667,18.5,13.489,26-01-2025
8024395000,2.3,16.3,0,1,1,2025,27,27,5,0,0.448229342,0.893918597,0.568064747,0.822983866,0.82,0.78,0.74,0.78,0.71,0.69,0.74,0.974285714,0.799333333,16.45,17.15,19.1,16.63333333,18.11428571,37.49,27-01-2025
8024395000,1.89,16.7,1,1,1,2025,28,28,5,0,0.463550271,0.886070622,0.568064747,0.822983866,2.3,0.82,0.78,0.74,0.78,0.71,0.69,1.145714286,0.836,16.3,16.45,17.15,16.48333333,17.72142857,31.563,28-01-2025
8024395000,1.01,18.05,2,1,1,2025,29,29,5,0,0.47873384,0.877960085,0.568064747,0.822983866,1.89,2.3,0.82,0.78,0.74,0.78,0.71,1.188571429,0.846,16.7,16.3,16.45,17.01666667,17.56428571,18.2305,29-01-2025
8024395000,1.12,18.95,3,1,1,2025,30,30,5,0,0.49377555,0.869589389,0.568064747,0.822983866,1.01,1.89,2.3,0.82,0.78,0.74,0.78,1.237142857,0.822333333,18.05,16.7,16.3,17.9,17.52857143,21.224,30-01-2025
8024395000,0.8,20.6,4,1,1,2025,31,31,5,0,0.508670944,0.860961016,0.568064747,0.822983866,1.12,1.01,1.89,2.3,0.82,0.78,0.74,1.245714286,0.827,18.95,18.05,16.7,19.2,17.74285714,16.48,31-01-2025
8024395000,0.73,22.25,5,1,2,2025,32,1,5,1,0.523415607,0.852077521,0.568064747,0.822983866,0.8,1.12,1.01,1.89,2.3,0.82,0.78,1.238571429,0.827333333,20.6,18.95,18.05,20.6,18.47142857,16.2425,01-02-2025
8024395000,0.41,22.2,6,1,2,2025,33,2,5,1,0.538005172,0.842941537,0.568064747,0.822983866,0.73,0.8,1.12,1.01,1.89,2.3,0.82,1.18,0.817333333,22.25,20.6,18.95,21.68333333,19.29285714,9.102,02-02-2025
8024395000,0.45,21.4,0,1,2,2025,34,3,6,0,0.552435313,0.833555772,0.663122658,0.748510748,0.41,0.73,0.8,1.12,1.01,1.89,2.3,0.915714286,0.811666667,22.2,22.25,20.6,21.95,20.02142857,9.63,03-02-2025
8024395000,0.08,22.6,1,1,2,2025,35,4,6,0,0.566701756,0.823923006,0.663122658,0.748510748,0.45,0.41,0.73,0.8,1.12,1.01,1.89,0.657142857,0.791,21.4,22.2,22.25,22.06666667,20.86428571,1.808,04-02-2025
8024395000,0.08,23.2,2,1,2,2025,36,5,6,0,0.580800273,0.814046094,0.663122658,0.748510748,0.08,0.45,0.41,0.73,0.8,1.12,1.01,0.524285714,0.770333333,22.6,21.4,22.2,22.4,21.6,1.856,05-02-2025
8024395000,0.08,19.6,3,1,2,2025,37,6,6,0,0.594726687,0.803927962,0.663122658,0.748510748,0.08,0.08,0.45,0.41,0.73,0.8,1.12,0.375714286,0.752333333,23.2,22.6,21.4,21.8,21.69285714,1.568,06-02-2025
8024395000,0.39,18.45,4,1,2,2025,38,7,6,0,0.60847687,0.793571609,0.663122658,0.748510748,0.08,0.08,0.08,0.45,0.41,0.73,0.8,0.317142857,0.742,19.6,23.2,22.6,20.41666667,21.38571429,7.1955,07-02-2025
8024395000,0.08,18.9,5,1,2,2025,39,8,6,1,0.622046748,0.782980104,0.663122658,0.748510748,0.39,0.08,0.08,0.08,0.45,0.41,0.73,0.224285714,0.724,18.45,19.6,23.2,18.98333333,20.90714286,1.512,08-02-2025
8024395000,0.08,20.45,6,1,2,2025,40,9,6,1,0.635432301,0.772156584,0.663122658,0.748510748,0.08,0.39,0.08,0.08,0.08,0.45,0.41,0.177142857,0.703,18.9,18.45,19.6,19.26666667,20.65714286,1.636,09-02-2025
8024395000,0.09,21.35,0,1,2,2025,41,10,7,0,0.648629561,0.761104259,0.748510748,0.663122658,0.08,0.08,0.39,0.08,0.08,0.08,0.45,0.125714286,0.685,20.45,18.9,18.45,20.23333333,20.65,1.9215,10-02-2025
8024395000,0.08,22.7,1,1,2,2025,42,11,7,0,0.661634618,0.749826401,0.748510748,0.663122658,0.09,0.08,0.08,0.39,0.08,0.08,0.08,0.125714286,0.662666667,21.35,20.45,18.9,21.5,20.66428571,1.816,11-02-2025
8024395000,0.08,23.3,2,1,2,2025,43,12,7,0,0.674443619,0.738326354,0.748510748,0.663122658,0.08,0.09,0.08,0.08,0.39,0.08,0.08,0.125714286,0.641,22.7,21.35,20.45,22.45,20.67857143,1.864,12-02-2025
8024395000,0.22,20.55,3,1,2,2025,44,13,7,0,0.687052767,0.726607525,0.748510748,0.663122658,0.08,0.08,0.09,0.08,0.08,0.39,0.08,0.145714286,0.626666667,23.3,22.7,21.35,22.18333333,20.81428571,4.521,13-02-2025
8024395000,0.46,20.9,4,1,2,2025,45,14,7,0,0.699458327,0.714673386,0.748510748,0.663122658,0.22,0.08,0.08,0.09,0.08,0.08,0.39,0.155714286,0.617666667,20.55,23.3,22.7,21.58333333,21.16428571,9.614,14-02-2025
8024395000,0.08,22.15,5,1,2,2025,46,15,7,1,0.711656622,0.702527474,0.748510748,0.663122658,0.46,0.22,0.08,0.08,0.09,0.08,0.08,0.155714286,0.596333333,20.9,20.55,23.3,21.2,21.62857143,1.772,15-02-2025
8024395000,0.08,23.3,6,1,2,2025,47,16,7,1,0.723644038,0.690173388,0.748510748,0.663122658,0.08,0.46,0.22,0.08,0.08,0.09,0.08,0.155714286,0.575,22.15,20.9,20.55,22.11666667,22.03571429,1.864,16-02-2025
8024395000,0.08,23.8,0,1,2,2025,48,17,8,0,0.735417023,0.677614789,0.822983866,0.568064747,0.08,0.08,0.46,0.22,0.08,0.08,0.09,0.154285714,0.555333333,23.3,22.15,20.9,23.08333333,22.38571429,1.904,17-02-2025
8024395000,0.08,23.55,1,1,2,2025,49,18,8,0,0.746972088,0.664855398,0.822983866,0.568064747,0.08,0.08,0.08,0.46,0.22,0.08,0.08,0.154285714,0.533666667,23.8,23.3,22.15,23.55,22.50714286,1.884,18-02-2025
8024395000,0.08,23.6,2,1,2,2025,50,19,8,0,0.758305808,0.651898996,0.822983866,0.568064747,0.08,0.08,0.08,0.08,0.46,0.22,0.08,0.154285714,0.511666667,23.55,23.8,23.3,23.65,22.55,1.888,19-02-2025
8024395000,0.09,24.4,3,1,2,2025,51,20,8,0,0.769414827,0.638749422,0.822983866,0.568064747,0.08,0.08,0.08,0.08,0.08,0.46,0.22,0.135714286,0.491666667,23.6,23.55,23.8,23.85,23.1,2.196,20-02-2025
8024395000,0.56,25,4,1,2,2025,52,21,8,0,0.780295851,0.625410573,0.822983866,0.568064747,0.09,0.08,0.08,0.08,0.08,0.08,0.46,0.15,0.486666667,24.4,23.6,23.55,24.33333333,23.68571429,14,21-02-2025
8024395000,0.23,24.2,5,1,2,2025,53,22,8,1,0.790945657,0.611886401,0.822983866,0.568064747,0.56,0.09,0.08,0.08,0.08,0.08,0.08,0.171428571,0.468333333,25,24.4,23.6,24.53333333,23.97857143,5.566,22-02-2025
8024395000,0.22,22.45,6,1,2,2025,54,23,8,1,0.801361088,0.598180914,0.822983866,0.568064747,0.23,0.56,0.09,0.08,0.08,0.08,0.08,0.191428571,0.451,24.2,25,24.4,23.88333333,23.85714286,4.939,23-02-2025
8024395000,0.5,21.95,0,1,2,2025,55,24,9,0,0.811539059,0.584298174,0.885456026,0.464723172,0.22,0.23,0.56,0.09,0.08,0.08,0.08,0.251428571,0.441666667,22.45,24.2,25,22.86666667,23.59285714,10.975,24-02-2025
8024395000,1.06,21.9,1,1,2,2025,56,25,9,0,0.821476553,0.570242293,0.885456026,0.464723172,0.5,0.22,0.23,0.56,0.09,0.08,0.08,0.391428571,0.449666667,21.95,22.45,24.2,22.1,23.35714286,23.214,25-02-2025
8024395000,0.61,22.55,2,1,2,2025,57,26,9,0,0.831170626,0.556017437,0.885456026,0.464723172,1.06,0.5,0.22,0.23,0.56,0.09,0.08,0.467142857,0.393333333,21.9,21.95,22.45,22.13333333,23.20714286,13.7555,26-02-2025
8024395000,0.57,24.9,3,1,2,2025,58,27,9,0,0.840618406,0.541627821,0.885456026,0.464723172,0.61,1.06,0.5,0.22,0.23,0.56,0.09,0.535714286,0.349333333,22.55,21.9,21.95,23.11666667,23.27857143,14.193,27-02-2025
8024395000,8.48,27.35,4,1,2,2025,59,28,9,0,0.849817092,0.527077709,0.885456026,0.464723172,0.57,0.61,1.06,0.5,0.22,0.23,0.56,1.667142857,0.598333333,24.9,22.55,21.9,24.93333333,23.61428571,231.928,28-02-2025
8459572284,8.3979,28.6,6,4,10,2023,281,8,40,1,-0.992222209,0.124479264,-0.992708874,0.12053668,9.4091,8.6694,10.4624,9.2456,9.5461,9.7262,8.1508,9.350957143,9.2009375,27.9,28.8,27.45,28.43333333,27.94285714,240.17994,08-10-2023
8459572284,8.7856,29.4,0,4,10,2023,282,9,41,0,-0.989932495,0.141540295,-0.970941817,0.239315664,8.3979,9.4091,8.6694,10.4624,9.2456,9.5461,9.7262,9.216585714,9.154788889,28.6,27.9,28.8,28.63333333,28.15714286,258.29664,09-10-2023
8459572284,9.7549,29.65,1,4,10,2023,283,10,41,0,-0.987349442,0.158559385,-0.970941817,0.239315664,8.7856,8.3979,9.4091,8.6694,10.4624,9.2456,9.5461,9.246414286,9.2148,29.4,28.6,27.9,29.21666667,28.49285714,289.232785,10-10-2023
8459572284,8.5882,28.2,2,4,10,2023,284,11,41,0,-0.984473817,0.17553149,-0.970941817,0.239315664,9.7549,8.7856,8.3979,9.4091,8.6694,10.4624,9.2456,9.1525,9.157836364,29.65,29.4,28.6,29.08333333,28.57142857,242.18724,11-10-2023
8459572284,11.6708,28.55,3,4,10,2023,285,12,41,0,-0.98130647,0.192451582,-0.970941817,0.239315664,8.5882,9.7549,8.7856,8.3979,9.4091,8.6694,10.4624,9.325128571,9.36725,28.2,29.65,29.4,28.8,28.72857143,333.20134,12-10-2023
8459572284,16.1086,28.6,4,4,10,2023,286,13,41,0,-0.977848342,0.209314646,-0.970941817,0.239315664,11.6708,8.5882,9.7549,8.7856,8.3979,9.4091,8.6694,10.38787143,9.885815385,28.55,28.2,29.65,28.45,28.7,460.70596,13-10-2023
8459572284,10.5558,28.1,5,4,10,2023,287,14,41,1,-0.974100455,0.226115686,-0.970941817,0.239315664,16.1086,11.6708,8.5882,9.7549,8.7856,8.3979,9.4091,10.55168571,9.933671429,28.6,28.55,28.2,28.41666667,28.72857143,296.61798,14-10-2023
8459572284,8.8634,28.65,6,4,10,2023,288,15,41,1,-0.970063922,0.242849722,-0.970941817,0.239315664,10.5558,16.1086,11.6708,8.5882,9.7549,8.7856,8.3979,10.61818571,9.86232,28.1,28.6,28.55,28.45,28.73571429,253.93641,15-10-2023
8459572284,11.7051,27.25,0,4,10,2023,289,16,42,0,-0.965739938,0.259511797,-0.935016243,0.354604887,8.8634,10.5558,16.1086,11.6708,8.5882,9.7549,8.7856,11.03525714,9.97749375,28.65,28.1,28.6,28,28.42857143,318.963975,16-10-2023
8459572284,10.3243,25.65,1,4,10,2023,290,17,42,0,-0.961129784,0.276096973,-0.935016243,0.354604887,11.7051,8.8634,10.5558,16.1086,11.6708,8.5882,9.7549,11.1166,9.997894118,27.25,28.65,28.1,27.18333333,27.85714286,264.818295,17-10-2023
8459572284,10.2475,24.95,2,4,10,2023,291,18,42,0,-0.956234827,0.292600336,-0.935016243,0.354604887,10.3243,11.7051,8.8634,10.5558,16.1086,11.6708,8.5882,11.35364286,10.01176111,25.65,27.25,28.65,25.95,27.39285714,255.675125,18-10-2023
8459572284,8.4715,25.15,3,4,10,2023,292,19,42,0,-0.951056516,0.309016994,-0.935016243,0.354604887,10.2475,10.3243,11.7051,8.8634,10.5558,16.1086,11.6708,10.8966,9.930694737,24.95,25.65,27.25,25.25,26.90714286,213.058225,19-10-2023
8459572284,10.3933,24.55,4,4,10,2023,293,20,42,0,-0.945596387,0.325342085,-0.935016243,0.354604887,8.4715,10.2475,10.3243,11.7051,8.8634,10.5558,16.1086,10.08012857,9.953825,25.15,24.95,25.65,24.88333333,26.32857143,255.155515,20-10-2023
8459572284,8.9378,24.85,5,4,10,2023,294,21,42,1,-0.939856058,0.341570769,-0.935016243,0.354604887,10.3933,8.4715,10.2475,10.3243,11.7051,8.8634,10.5558,9.848985714,9.905442857,24.55,25.15,24.95,24.85,25.86428571,222.10433,21-10-2023
8459572284,7.6742,23.45,6,4,10,2023,295,22,42,1,-0.933837229,0.357698239,-0.935016243,0.354604887,8.9378,10.3933,8.4715,10.2475,10.3243,11.7051,8.8634,9.6791,9.804022727,24.85,24.55,25.15,24.28333333,25.12142857,179.95999,22-10-2023
8459572284,8.8717,24.4,0,4,10,2023,296,23,43,0,-0.927541684,0.373719715,-0.885456026,0.464723172,7.6742,8.9378,10.3933,8.4715,10.2475,10.3243,11.7051,9.274328571,9.763486957,23.45,24.85,24.55,24.23333333,24.71428571,216.46948,23-10-2023
8459572284,9.807,23.9,1,4,10,2023,297,24,43,0,-0.920971288,0.38963045,-0.885456026,0.464723172,8.8717,7.6742,8.9378,10.3933,8.4715,10.2475,10.3243,9.200428571,9.7653,24.4,23.45,24.85,23.91666667,24.46428571,234.3873,24-10-2023
8459572284,6.9841,24.25,2,4,10,2023,298,25,43,0,-0.914127988,0.405425728,-0.885456026,0.464723172,9.807,8.8717,7.6742,8.9378,10.3933,8.4715,10.2475,8.734228571,9.654052,23.9,24.4,23.45,24.18333333,24.36428571,169.364425,25-10-2023
8459572284,8.9372,25.25,3,4,10,2023,299,26,43,0,-0.907013813,0.421100871,-0.885456026,0.464723172,6.9841,9.807,8.8717,7.6742,8.9378,10.3933,8.4715,8.800757143,9.626480769,24.25,23.9,24.4,24.46666667,24.37857143,225.6643,26-10-2023
8459572284,5.5619,23.7,4,4,10,2023,300,27,43,0,-0.89963087,0.436651232,-0.885456026,0.464723172,8.9372,6.9841,9.807,8.8717,7.6742,8.9378,10.3933,8.110557143,9.475940741,25.25,24.25,23.9,24.4,24.25714286,131.81703,27-10-2023
8459572284,5.1932,23.4,5,4,10,2023,301,28,43,1,-0.891981346,0.452072204,-0.885456026,0.464723172,5.5619,8.9372,6.9841,9.807,8.8717,7.6742,8.9378,7.575614286,9.322985714,23.7,25.25,24.25,24.11666667,24.05,121.52088,28-10-2023
8459572284,3.9894,24,6,4,10,2023,302,29,43,1,-0.88406751,0.467359217,-0.885456026,0.464723172,5.1932,5.5619,8.9372,6.9841,9.807,8.8717,7.6742,7.049214286,9.139068966,23.4,23.7,25.25,23.7,24.12857143,95.7456,29-10-2023
8459572284,5.1932,24.25,0,4,10,2023,303,30,44,0,-0.875891705,0.482507742,-0.822983866,0.568064747,3.9894,5.1932,5.5619,8.9372,6.9841,9.807,8.8717,6.523714286,9.00754,24,23.4,23.7,23.88333333,24.10714286,125.9351,30-10-2023
8459572284,9.8031,24.35,1,4,10,2023,304,31,44,0,-0.867456355,0.497513289,-0.822983866,0.568064747,5.1932,3.9894,5.1932,5.5619,8.9372,6.9841,9.807,6.523157143,9.062616667,24.25,24,23.4,24.2,24.17142857,238.705485,31-10-2023
8459572284,4.5935,25.05,2,4,11,2023,305,1,44,0,-0.858763958,0.512371412,-0.822983866,0.568064747,9.8031,5.1932,3.9894,5.1932,5.5619,8.9372,6.9841,6.181642857,8.891526667,24.35,24.25,24,24.55,24.28571429,115.067175,01-11-2023
8459572284,5.3917,25.7,3,4,11,2023,306,2,44,0,-0.849817092,0.527077709,-0.822983866,0.568064747,4.5935,9.8031,5.1932,3.9894,5.1932,5.5619,8.9372,5.675142857,8.753046667,25.05,24.35,24.25,25.03333333,24.35,138.56669,02-11-2023
8459572284,3.9812,24.6,4,4,11,2023,307,3,44,0,-0.840618406,0.541627821,-0.822983866,0.568064747,5.3917,4.5935,9.8031,5.1932,3.9894,5.1932,5.5619,5.449328571,8.577566667,25.7,25.05,24.35,25.11666667,24.47857143,97.93752,03-11-2023
8459572284,4.6546,24.25,5,4,11,2023,308,4,44,1,-0.831170626,0.556017437,-0.822983866,0.568064747,3.9812,5.3917,4.5935,9.8031,5.1932,3.9894,5.1932,5.372385714,8.383973333,24.6,25.7,25.05,24.85,24.6,112.87405,04-11-2023
8459572284,3.7241,24.8,6,4,11,2023,309,5,44,1,-0.821476553,0.570242293,-0.822983866,0.568064747,4.6546,3.9812,5.3917,4.5935,9.8031,5.1932,3.9894,5.334485714,8.21913,24.25,24.6,25.7,24.55,24.71428571,92.35768,05-11-2023
8459572284,4.4049,24.35,0,4,11,2023,310,6,45,0,-0.811539059,0.584298174,-0.748510748,0.663122658,3.7241,4.6546,3.9812,5.3917,4.5935,9.8031,5.1932,5.221871429,8.052323333,24.8,24.25,24.6,24.46666667,24.72857143,107.259315,06-11-2023
8459572284,4.2212,23.4,1,4,11,2023,311,7,45,0,-0.801361088,0.598180914,-0.748510748,0.663122658,4.4049,3.7241,4.6546,3.9812,5.3917,4.5935,9.8031,4.424457143,7.9131,24.35,24.8,24.25,24.18333333,24.59285714,98.77608,07-11-2023
8459572284,4.2713,23.95,2,4,11,2023,312,8,45,0,-0.790945657,0.611886401,-0.748510748,0.663122658,4.2212,4.4049,3.7241,4.6546,3.9812,5.3917,4.5935,4.378428571,7.762623333,23.4,24.35,24.8,23.9,24.43571429,102.297635,08-11-2023
8459572284,5.3533,24.55,3,4,11,2023,313,9,45,0,-0.780295851,0.625410573,-0.748510748,0.663122658,4.2713,4.2212,4.4049,3.7241,4.6546,3.9812,5.3917,4.372942857,7.615903333,23.95,23.4,24.35,23.96666667,24.27142857,131.423515,09-11-2023
8459572284,4.7731,24.8,4,4,11,2023,314,10,45,0,-0.769414827,0.638749422,-0.748510748,0.663122658,5.3533,4.2713,4.2212,4.4049,3.7241,4.6546,3.9812,4.486071429,7.488733333,24.55,23.95,23.4,24.43333333,24.3,118.37288,10-11-2023
8459572284,4.8323,24.3,5,4,11,2023,315,11,45,1,-0.758305808,0.651898996,-0.748510748,0.663122658,4.7731,5.3533,4.2713,4.2212,4.4049,3.7241,4.6546,4.511457143,7.260783333,24.8,24.55,23.95,24.55,24.30714286,117.42489,11-11-2023
8459572284,4.3126,22.85,6,4,11,2023,316,12,45,1,-0.746972088,0.664855398,-0.748510748,0.663122658,4.8323,4.7731,5.3533,4.2713,4.2212,4.4049,3.7241,4.595528571,6.867583333,24.3,24.8,24.55,23.98333333,24.02857143,98.54291,12-11-2023
8459572284,4.2636,23.55,0,4,11,2023,317,13,46,0,-0.735417023,0.677614789,-0.663122658,0.748510748,4.3126,4.8323,4.7731,5.3533,4.2713,4.2212,4.4049,4.575342857,6.657843333,22.85,24.3,24.8,23.56666667,23.91428571,100.40778,13-11-2023
8459572284,5.0532,23,1,4,11,2023,318,14,46,0,-0.723644038,0.690173388,-0.663122658,0.748510748,4.2636,4.3126,4.8323,4.7731,5.3533,4.2713,4.2212,4.6942,6.530836667,23.55,22.85,24.3,23.13333333,23.85714286,116.2236,14-11-2023
